State,MetalLevel,RatingAreaId,Age,IndividualRate
KY,Expanded Bronze,Rating Area 7,43,359.75
KY,Expanded Bronze,Rating Area 8,43,429.64
KY,Expanded Bronze,Rating Area 3,44,348.125
KY,Expanded Bronze,Rating Area 4,44,418.4
KY,Expanded Bronze,Rating Area 5,45,375.74
KY,Expanded Bronze,Rating Area 6,45,471.88
KY,Expanded Bronze,Rating Area 1,46,421.61
KY,Expanded Bronze,Rating Area 2,46,451.62
KY,Expanded Bronze,Rating Area 7,46,397.67
KY,Expanded Bronze,Rating Area 8,46,474.92
KY,Expanded Bronze,Rating Area 6,47,510.77
KY,Expanded Bronze,Rating Area 1,48,459.55
KY,Expanded Bronze,Rating Area 2,48,492.27
KY,Expanded Bronze,Rating Area 7,48,433.45
KY,Expanded Bronze,Rating Area 8,48,517.66
KY,Expanded Bronze,Rating Area 3,49,425.125
KY,Expanded Bronze,Rating Area 4,49,510.95
KY,Expanded Bronze,Rating Area 1,50,501.99
KY,Expanded Bronze,Rating Area 2,50,537.73
KY,Expanded Bronze,Rating Area 7,50,473.49
KY,Expanded Bronze,Rating Area 5,51,485.29
OH,Expanded Bronze,Rating Area 2,58,949.46
OH,Expanded Bronze,Rating Area 7,58,764.3
OH,Expanded Bronze,Rating Area 8,58,754.15
OH,Expanded Bronze,Rating Area 10,59,977.1133
OH,Expanded Bronze,Rating Area 12,59,763.04
OH,Expanded Bronze,Rating Area 17,59,974.5675
OH,Expanded Bronze,Rating Area 6,59,833.48
OH,Expanded Bronze,Rating Area 15,60,858.5328
OH,Expanded Bronze,Rating Area 3,60,744.135
OH,Expanded Bronze,Rating Area 4,60,771.996
OH,Expanded Bronze,Rating Area 13,61,906.52
OH,Expanded Bronze,Rating Area 15,61,888.9007
OH,Expanded Bronze,Rating Area 3,61,770.455
OH,Expanded Bronze,Rating Area 4,61,799.302
OH,Expanded Bronze,Rating Area 9,61,791.83
OH,Expanded Bronze,Rating Area 12,62,842.19
OH,Expanded Bronze,Rating Area 17,62,1075.6575
OH,Expanded Bronze,Rating Area 5,62,814.23
OH,Expanded Bronze,Rating Area 6,62,919.935
OH,Expanded Bronze,Rating Area 12,63,865.35
OH,Expanded Bronze,Rating Area 17,63,1105.235
OH,Expanded Bronze,Rating Area 5,63,836.62
OH,Expanded Bronze,Rating Area 6,63,945.2275
OH,Expanded Bronze,Rating Area 13,64,967.82
OH,Expanded Bronze,Rating Area 15,64,948.9985
OH,Expanded Bronze,Rating Area 3,64,822.54
OH,Expanded Bronze,Rating Area 4,64,853.344
OH,Expanded Bronze,Rating Area 9,64,845.37
OH,Gold,Rating Area 13,14,308.288
OH,Gold,Rating Area 15,14,363.1411
OH,Gold,Rating Area 3,14,316.885
OH,Gold,Rating Area 4,14,313.9071
OH,Gold,Rating Area 9,14,319.9616
OH,Gold,Rating Area 13,15,335.69
OH,Gold,Rating Area 5,15,355.7125
OH,Gold,Rating Area 12,16,334.3116
OH,Gold,Rating Area 17,16,415.804
OH,Gold,Rating Area 5,16,366.815
OH,Gold,Rating Area 6,16,395.53
OH,Gold,Rating Area 13,17,356.646
OH,Gold,Rating Area 15,17,420.1061
OH,Gold,Rating Area 3,17,366.5916
OH,Gold,Rating Area 4,17,363.1471
OH,Gold,Rating Area 9,17,370.15
OH,Gold,Rating Area 11,18,349.3262
OH,Gold,Rating Area 14,18,404.212
OH,Gold,Rating Area 16,18,480.2117
OH,Gold,Rating Area 2,18,433.8516
OH,Gold,Rating Area 8,18,415.3066
OH,Gold,Rating Area 10,19,550.2
OH,Gold,Rating Area 12,19,366.2233
OH,Gold,Rating Area 17,19,455.498
OH,Gold,Rating Area 6,19,433.2885
OH,Gold,Rating Area 17,20,469.534
OH,Gold,Rating Area 5,20,414.215
OH,Gold,Rating Area 1,21,404.18
OH,Gold,Rating Area 10,21,584.6975
OH,Gold,Rating Area 16,21,525.9747
OH,Gold,Rating Area 13,22,402.994
OH,Gold,Rating Area 9,22,418.2533
OH,Gold,Rating Area 10,23,584.6975
OH,Gold,Rating Area 12,23,389.19
OH,Gold,Rating Area 6,23,460.4528
OH,Gold,Rating Area 1,24,404.18
OH,Gold,Rating Area 10,24,584.6975
OH,Gold,Rating Area 16,24,525.9747
OH,Gold,Rating Area 14,25,444.502
OH,Gold,Rating Area 15,25,476.5938
OH,Gold,Rating Area 8,25,456.7
OH,Gold,Rating Area 12,26,398.5283
OH,Gold,Rating Area 17,26,495.674
OH,Gold,Rating Area 5,26,437.275
OH,Gold,Rating Area 6,26,471.5057
OH,Gold,Rating Area 1,27,423.5787
OH,Gold,Rating Area 11,27,400.9775
OH,Gold,Rating Area 14,27,463.982
OH,Gold,Rating Area 16,27,551.217
OH,Gold,Rating Area 2,27,498.005
OH,Gold,Rating Area 8,27,476.7166
OH,Gold,Rating Area 11,28,415.8975
OH,Gold,Rating Area 14,28,481.246
OH,Gold,Rating Area 2,28,516.5366
OH,Gold,Rating Area 8,28,494.4566
OH,Catastrophic,Rating Area 16,39,284.704
OH,Catastrophic,Rating Area 3,39,237.8
OH,Catastrophic,Rating Area 4,39,236.2433
OH,Catastrophic,Rating Area 9,39,237.24
OH,Catastrophic,Rating Area 11,40,246.4125
OH,Catastrophic,Rating Area 14,40,254.28
OH,Catastrophic,Rating Area 16,40,288.31
OH,Catastrophic,Rating Area 5,40,248.75
OH,Catastrophic,Rating Area 6,40,249.065
OH,Catastrophic,Rating Area 1,41,251.43
OH,Catastrophic,Rating Area 13,41,288.47
OH,Catastrophic,Rating Area 15,41,276.4766
OH,Catastrophic,Rating Area 2,41,318.2266
OH,Catastrophic,Rating Area 7,41,267.61
OH,Catastrophic,Rating Area 12,42,282.22
OH,Catastrophic,Rating Area 17,42,318.185
OH,Catastrophic,Rating Area 3,42,249.67
OH,Catastrophic,Rating Area 4,42,248.0366
OH,Catastrophic,Rating Area 1,43,262.05
OH,Catastrophic,Rating Area 13,43,300.66
OH,Catastrophic,Rating Area 2,43,331.6666
OH,Catastrophic,Rating Area 7,43,278.91
OH,Catastrophic,Rating Area 8,43,275.21
OH,Catastrophic,Rating Area 10,44,332.56
OH,Catastrophic,Rating Area 12,44,297.5566
OH,Catastrophic,Rating Area 3,44,263.235
OH,Catastrophic,Rating Area 4,44,261.5133
OH,Catastrophic,Rating Area 9,44,262.62
OH,Catastrophic,Rating Area 11,45,278.415
OH,Catastrophic,Rating Area 14,45,287.3066
OH,Catastrophic,Rating Area 5,45,281.06
OH,Catastrophic,Rating Area 6,45,281.415
OH,Catastrophic,Rating Area 1,46,289.67
OH,Catastrophic,Rating Area 13,46,332.34
OH,Catastrophic,Rating Area 2,46,366.62
OH,Catastrophic,Rating Area 7,46,308.3
OH,Catastrophic,Rating Area 8,46,304.21
OH,Catastrophic,Rating Area 15,47,331.9016
OH,Catastrophic,Rating Area 6,47,304.61
OH,Catastrophic,Rating Area 1,48,315.735
OH,Catastrophic,Rating Area 17,48,392.625
OH,Catastrophic,Rating Area 2,48,399.6166
OH,Catastrophic,Rating Area 7,48,336.05
OH,Catastrophic,Rating Area 8,48,331.59
OH,Catastrophic,Rating Area 10,49,406.11
OH,Catastrophic,Rating Area 16,49,384.868
OH,Catastrophic,Rating Area 3,49,321.46
OH,Catastrophic,Rating Area 4,49,319.3566
OH,Catastrophic,Rating Area 9,49,320.705
OH,Catastrophic,Rating Area 1,50,344.9
OH,Catastrophic,Rating Area 13,50,395.71
OH,Catastrophic,Rating Area 15,50,379.255
OH,Catastrophic,Rating Area 2,50,436.52
OH,Catastrophic,Rating Area 7,50,367.08
OH,Catastrophic,Rating Area 11,51,359.59
OH,Catastrophic,Rating Area 14,51,371.0733
OH,Catastrophic,Rating Area 16,51,420.736
OH,Catastrophic,Rating Area 5,51,363
OH,Catastrophic,Rating Area 6,51,363.465
OH,Catastrophic,Rating Area 10,52,464.67
OH,Catastrophic,Rating Area 12,52,415.7666
OH,Catastrophic,Rating Area 17,52,468.75
OH,Catastrophic,Rating Area 3,52,367.815
OH,Catastrophic,Rating Area 4,52,365.4066
OH,Catastrophic,Rating Area 9,52,366.95
OH,Catastrophic,Rating Area 1,53,393.95
OH,Catastrophic,Rating Area 13,53,451.98
OH,Catastrophic,Rating Area 2,53,498.6033
OH,Catastrophic,Rating Area 7,53,419.29
OH,Catastrophic,Rating Area 8,53,413.72
OH,Catastrophic,Rating Area 11,54,411.6525
OH,Catastrophic,Rating Area 14,54,424.7966
OH,Catastrophic,Rating Area 5,54,415.56
OH,Catastrophic,Rating Area 6,54,416.08
OH,Catastrophic,Rating Area 10,55,530.85
OH,Catastrophic,Rating Area 12,55,474.9766
OH,Catastrophic,Rating Area 3,55,420.2
OH,Gold,Rating Area 13,29,450.946
OH,Gold,Rating Area 3,29,463.52
OH,Gold,Rating Area 4,29,459.1642
OH,Gold,Rating Area 9,29,468.0216
OH,Gold,Rating Area 11,30,434.265
OH,Gold,Rating Area 14,30,502.498
OH,Gold,Rating Area 2,30,539.3466
OH,Gold,Rating Area 8,30,516.2933
OH,Gold,Rating Area 1,31,468.4437
OH,Gold,Rating Area 11,31,443.4487
OH,Gold,Rating Area 14,31,513.124
OH,Gold,Rating Area 16,31,609.6011
OH,Gold,Rating Area 2,31,550.7516
OH,Gold,Rating Area 8,31,527.2066
OH,Gold,Rating Area 10,32,691.6975
OH,Gold,Rating Area 12,32,460.41
OH,Gold,Rating Area 17,32,572.64
OH,Gold,Rating Area 6,32,544.7157
OH,Gold,Rating Area 14,33,530.39
OH,Gold,Rating Area 15,33,568.685
OH,Gold,Rating Area 4,33,491.58
OH,Gold,Rating Area 1,34,490.6737
OH,Gold,Rating Area 10,34,709.8225
OH,Gold,Rating Area 16,34,638.5282
OH,Gold,Rating Area 10,35,714.5025
OH,Gold,Rating Area 12,35,475.585
OH,Gold,Rating Area 13,36,495.678
OH,Gold,Rating Area 5,36,525.2425
OH,Gold,Rating Area 1,37,500.3725
OH,Gold,Rating Area 10,37,723.855
OH,Gold,Rating Area 11,37,473.6737
OH,Gold,Rating Area 16,37,651.1529
OH,Gold,Rating Area 2,37,588.2933
OH,Gold,Rating Area 12,38,484.9266
OH,Gold,Rating Area 17,38,603.132
OH,Gold,Rating Area 5,38,532.0725
OH,Gold,Rating Area 6,38,573.7242
OH,Gold,Rating Area 17,39,610.878
OH,Gold,Rating Area 5,39,538.9025
OH,Gold,Rating Area 10,40,747.2425
OH,Gold,Rating Area 12,40,497.3783
OH,Gold,Rating Area 17,40,618.624
OH,Gold,Rating Area 6,40,588.4614
OH,Gold,Rating Area 11,41,498.1637
OH,Gold,Rating Area 14,41,576.434
OH,Gold,Rating Area 16,41,684.8147
OH,Gold,Rating Area 2,41,618.705
OH,Gold,Rating Area 8,41,592.2566
OH,Gold,Rating Area 13,42,533.96
OH,Gold,Rating Area 15,42,628.9722
OH,Gold,Rating Area 3,42,548.8483
OH,Gold,Rating Area 4,42,543.6914
OH,Gold,Rating Area 9,42,554.18
OH,Gold,Rating Area 14,43,600.784
OH,Gold,Rating Area 15,43,644.1616
OH,Gold,Rating Area 3,43,562.105
OH,Gold,Rating Area 4,43,556.8228
OH,Gold,Rating Area 13,44,562.976
OH,Gold,Rating Area 5,44,596.555
OH,Gold,Rating Area 1,45,583.6337
OH,Gold,Rating Area 10,45,844.3025
OH,Gold,Rating Area 12,45,561.9833
OH,Gold,Rating Area 11,46,573.9212
OH,Gold,Rating Area 14,46,664.096
OH,Gold,Rating Area 8,46,682.3233
OH,Gold,Rating Area 1,47,631.7312
OH,Gold,Rating Area 10,47,913.8825
OH,Gold,Rating Area 11,47,598.0237
OH,Gold,Rating Area 16,47,822.0923
OH,Gold,Rating Area 2,47,742.7283
OH,Gold,Rating Area 8,47,710.98
OH,Gold,Rating Area 15,48,776.1277
OH,Gold,Rating Area 3,48,677.26
OH,Gold,Rating Area 4,48,670.8957
OH,Gold,Rating Area 9,48,683.8416
OH,Gold,Rating Area 17,49,825.798
OH,Gold,Rating Area 5,49,728.505
OH,Gold,Rating Area 6,49,785.5328
OH,Gold,Rating Area 1,50,721.865
OH,Gold,Rating Area 11,50,683.3462
OH,Gold,Rating Area 14,50,790.716
OH,Gold,Rating Area 16,50,939.3841
OH,Gold,Rating Area 10,51,1090.4625
OH,Gold,Rating Area 12,51,725.8333
OH,Gold,Rating Area 17,51,902.766
OH,Gold,Rating Area 5,51,796.4025
OH,Gold,Rating Area 13,52,786.634
OH,Gold,Rating Area 3,52,808.5666
OH,Gold,Rating Area 4,52,800.97
OH,Gold,Rating Area 1,53,824.525
OH,Gold,Rating Area 11,53,780.53
OH,Gold,Rating Area 14,53,903.17
OH,Gold,Rating Area 2,53,969.3983
KY,Expanded Bronze,Rating Area 6,51,609.46
KY,Expanded Bronze,Rating Area 3,52,486.43
KY,Expanded Bronze,Rating Area 4,52,584.62
KY,Expanded Bronze,Rating Area 1,53,573.38
KY,Expanded Bronze,Rating Area 2,53,614.2
KY,Expanded Bronze,Rating Area 7,53,540.82
KY,Expanded Bronze,Rating Area 8,53,645.88
KY,Expanded Bronze,Rating Area 5,54,555.55
KY,Expanded Bronze,Rating Area 6,54,697.7
KY,Expanded Bronze,Rating Area 3,55,555.7
KY,Expanded Bronze,Rating Area 4,55,667.89
KY,Expanded Bronze,Rating Area 1,56,655.74
KY,Expanded Bronze,Rating Area 2,56,702.42
KY,Expanded Bronze,Rating Area 7,56,618.5
KY,Expanded Bronze,Rating Area 8,56,738.65
KY,Expanded Bronze,Rating Area 5,57,634.13
KY,Expanded Bronze,Rating Area 6,57,796.39
KY,Expanded Bronze,Rating Area 3,58,634.95
KY,Expanded Bronze,Rating Area 4,58,763.13
KY,Expanded Bronze,Rating Area 1,59,731.63
KY,Expanded Bronze,Rating Area 2,59,783.71
KY,Expanded Bronze,Rating Area 7,59,690.08
KY,Expanded Bronze,Rating Area 8,59,824.14
KY,Expanded Bronze,Rating Area 5,60,706.21
KY,Expanded Bronze,Rating Area 5,61,731.19
KY,Expanded Bronze,Rating Area 6,61,918.28
KY,Expanded Bronze,Rating Area 1,62,807.51
KY,Expanded Bronze,Rating Area 2,62,865
KY,Expanded Bronze,Rating Area 7,62,761.66
KY,Expanded Bronze,Rating Area 1,63,829.72
KY,Expanded Bronze,Rating Area 2,63,888.79
KY,Expanded Bronze,Rating Area 7,63,782.6
KY,Expanded Bronze,Rating Area 8,63,934.63
KY,Expanded Bronze,Rating Area 1,64,843.21
KY,Expanded Bronze,Rating Area 7,64,795.33
KY,Gold,Rating Area 5,14,319.2533
KY,Gold,Rating Area 6,14,389.7233
KY,Gold,Rating Area 1,16,446.34
KY,Gold,Rating Area 2,16,478.11
KY,Gold,Rating Area 7,16,361.2466
KY,Gold,Rating Area 8,16,368.7433
KY,Gold,Rating Area 5,17,369.33
KY,Gold,Rating Area 6,17,450.86
KY,Gold,Rating Area 3,18,389.045
KY,Gold,Rating Area 4,18,386.7433
KY,Gold,Rating Area 1,19,488.94
KY,Gold,Rating Area 2,19,523.75
KY,Gold,Rating Area 7,19,395.73
KY,Gold,Rating Area 8,19,403.9433
KY,Gold,Rating Area 1,20,504.01
KY,Gold,Rating Area 8,21,429.27
KY,Gold,Rating Area 6,22,509.4466
KY,Gold,Rating Area 2,23,556.59
KY,Gold,Rating Area 7,23,420.5433
KY,Gold,Rating Area 8,23,429.27
KY,Gold,Rating Area 8,24,429.27
KY,Gold,Rating Area 1,26,532.07
KY,Gold,Rating Area 2,26,569.95
KY,Gold,Rating Area 7,26,430.6333
KY,Gold,Rating Area 8,26,439.5733
KY,Gold,Rating Area 3,27,446.5725
KY,Gold,Rating Area 4,27,443.93
KY,Gold,Rating Area 3,28,463.1925
KY,Gold,Rating Area 4,28,460.45
KY,Gold,Rating Area 5,29,466.9833
KY,Gold,Rating Area 6,29,570.07
KY,Gold,Rating Area 3,30,483.6475
KY,Gold,Rating Area 4,30,480.7833
KY,Gold,Rating Area 3,31,493.8725
KY,Gold,Rating Area 4,31,490.9466
KY,Gold,Rating Area 1,32,614.69
KY,Gold,Rating Area 2,32,658.45
KY,Gold,Rating Area 7,32,497.5033
KY,Gold,Rating Area 8,32,507.8266
KY,Gold,Rating Area 8,34,521.1366
KY,Gold,Rating Area 2,35,680.15
KY,Gold,Rating Area 7,35,513.9033
KY,Gold,Rating Area 8,35,524.57
KY,Gold,Rating Area 6,36,626.6166
KY,Gold,Rating Area 3,37,527.535
KY,Gold,Rating Area 4,37,524.4133
OH,Catastrophic,Rating Area 4,55,417.45
OH,Catastrophic,Rating Area 9,55,419.21
OH,Catastrophic,Rating Area 1,56,450.53
OH,Catastrophic,Rating Area 13,56,516.9
OH,Catastrophic,Rating Area 2,56,570.2133
OH,Catastrophic,Rating Area 7,56,479.51
OH,Catastrophic,Rating Area 8,56,473.14
OH,Catastrophic,Rating Area 14,57,484.8866
OH,Catastrophic,Rating Area 15,57,517.495
OH,Catastrophic,Rating Area 5,57,474.34
OH,Catastrophic,Rating Area 6,57,474.935
OH,Catastrophic,Rating Area 10,58,606.55
OH,Catastrophic,Rating Area 16,58,574.82
OH,Catastrophic,Rating Area 3,58,480.115
OH,Catastrophic,Rating Area 4,58,476.9733
OH,Catastrophic,Rating Area 9,58,478.99
OH,Catastrophic,Rating Area 17,59,625.085
OH,Catastrophic,Rating Area 2,59,636.2066
OH,Catastrophic,Rating Area 7,59,535.01
OH,Catastrophic,Rating Area 8,59,527.9
OH,Catastrophic,Rating Area 11,60,523.29
OH,Catastrophic,Rating Area 14,60,540
OH,Catastrophic,Rating Area 16,60,612.268
OH,Catastrophic,Rating Area 5,60,528.25
OH,Catastrophic,Rating Area 11,61,541.8
OH,Catastrophic,Rating Area 14,61,559.1
OH,Catastrophic,Rating Area 5,61,546.94
OH,Catastrophic,Rating Area 6,61,547.63
OH,Catastrophic,Rating Area 1,62,554.81
OH,Catastrophic,Rating Area 13,62,636.54
OH,Catastrophic,Rating Area 2,62,702.1966
OH,Catastrophic,Rating Area 7,62,590.5
OH,Catastrophic,Rating Area 1,63,570.07
OH,Catastrophic,Rating Area 13,63,654.05
OH,Catastrophic,Rating Area 2,63,721.5066
OH,Catastrophic,Rating Area 7,63,606.74
OH,Catastrophic,Rating Area 8,63,598.68
OH,Catastrophic,Rating Area 10,64,714.15
OH,Catastrophic,Rating Area 16,64,676.782
OH,Catastrophic,Rating Area 2,64,733.23
OH,Catastrophic,Rating Area 8,64,608.42
OH,Expanded Bronze,Rating Area 11,14,201.5633
OH,Expanded Bronze,Rating Area 14,14,227.0733
OH,Expanded Bronze,Rating Area 16,14,258.59
OH,Expanded Bronze,Rating Area 5,14,216.81
OH,Expanded Bronze,Rating Area 6,14,244.9525
OH,Expanded Bronze,Rating Area 10,15,312.6933
OH,Expanded Bronze,Rating Area 12,15,244.19
OH,Expanded Bronze,Rating Area 17,15,311.875
OH,Expanded Bronze,Rating Area 3,15,228.395
OH,Expanded Bronze,Rating Area 4,15,236.948
OH,Expanded Bronze,Rating Area 9,15,234.73
OH,Expanded Bronze,Rating Area 10,16,322.45
OH,Expanded Bronze,Rating Area 11,16,226.3266
OH,Expanded Bronze,Rating Area 16,16,290.3631
OH,Expanded Bronze,Rating Area 9,16,242.06
OH,Expanded Bronze,Rating Area 12,17,259.43
OH,Expanded Bronze,Rating Area 17,17,331.345
OH,Expanded Bronze,Rating Area 8,17,261.94
OH,Expanded Bronze,Rating Area 1,18,255.43
OH,Expanded Bronze,Rating Area 13,18,294.54
OH,Expanded Bronze,Rating Area 15,18,288.8142
OH,Expanded Bronze,Rating Area 11,19,247.93
OH,Expanded Bronze,Rating Area 14,19,279.3116
OH,Expanded Bronze,Rating Area 16,19,318.0818
OH,Expanded Bronze,Rating Area 5,19,266.69
OH,Expanded Bronze,Rating Area 10,20,364.12
OH,Expanded Bronze,Rating Area 12,20,284.35
OH,Expanded Bronze,Rating Area 3,20,265.96
OH,Expanded Bronze,Rating Area 4,20,275.918
OH,Expanded Bronze,Rating Area 9,20,273.34
OH,Expanded Bronze,Rating Area 11,21,263.4733
OH,Expanded Bronze,Rating Area 14,21,296.8283
KY,Gold,Rating Area 1,38,647.42
KY,Gold,Rating Area 2,38,693.51
KY,Gold,Rating Area 7,38,523.9933
KY,Gold,Rating Area 1,39,655.74
KY,Gold,Rating Area 1,40,664.05
KY,Gold,Rating Area 2,40,711.32
KY,Gold,Rating Area 7,40,537.4533
KY,Gold,Rating Area 8,40,548.6066
KY,Gold,Rating Area 3,41,554.805
KY,Gold,Rating Area 4,41,551.5233
KY,Gold,Rating Area 5,42,552.9533
KY,Gold,Rating Area 6,42,675.0133
KY,Gold,Rating Area 5,43,566.31
KY,Gold,Rating Area 2,45,803.72
KY,Gold,Rating Area 8,45,619.8666
KY,Gold,Rating Area 3,46,639.18
KY,Gold,Rating Area 3,47,666.0225
KY,Gold,Rating Area 4,47,662.0833
KY,Gold,Rating Area 5,48,682.3233
KY,Gold,Rating Area 1,49,886.44
KY,Gold,Rating Area 3,50,761.05
KY,Gold,Rating Area 4,50,756.54
KY,Gold,Rating Area 1,51,969.05
KY,Gold,Rating Area 2,51,1038.04
KY,Gold,Rating Area 7,51,784.3066
KY,Gold,Rating Area 8,51,800.5866
KY,Gold,Rating Area 6,52,994.4366
KY,Gold,Rating Area 3,53,869.2825
KY,Gold,Rating Area 2,54,1188.32
KY,Gold,Rating Area 8,54,916.4933
KY,Gold,Rating Area 1,55,1158.71
KY,Gold,Rating Area 5,56,973.6166
KY,Gold,Rating Area 8,57,1046.1333
KY,Gold,Rating Area 1,58,1323.94
KY,Gold,Rating Area 5,59,1086.2933
KY,Gold,Rating Area 1,60,1410.19
KY,Gold,Rating Area 2,60,1510.59
KY,Gold,Rating Area 7,60,1141.3466
KY,Gold,Rating Area 8,60,1165.04
KY,Gold,Rating Area 2,61,1564.02
KY,Gold,Rating Area 7,61,1181.72
KY,Gold,Rating Area 8,61,1206.25
KY,Gold,Rating Area 3,62,1224.2375
KY,Gold,Rating Area 4,62,1216.99
KY,Gold,Rating Area 2,64,1669.77
KY,Gold,Rating Area 7,64,1261.6233
KY,Gold,Rating Area 8,64,1287.81
KY,Silver,Rating Area 5,14,277.4787
KY,Silver,Rating Area 6,14,341.11
KY,Silver,Rating Area 6,15,371.4322
KY,Silver,Rating Area 1,16,341.5966
KY,Silver,Rating Area 2,16,365.92
KY,Silver,Rating Area 7,16,316.63
KY,Silver,Rating Area 8,16,318.7766
KY,Silver,Rating Area 5,17,321.0037
KY,Silver,Rating Area 6,17,394.6166
KY,Silver,Rating Area 3,18,330.32
KY,Silver,Rating Area 4,18,335.66
KY,Silver,Rating Area 1,19,374.21
KY,Silver,Rating Area 2,19,400.85
KY,Silver,Rating Area 7,19,346.8555
KY,Silver,Rating Area 8,19,349.2066
KY,Silver,Rating Area 1,20,385.74
KY,Silver,Rating Area 8,21,371.1022
KY,Silver,Rating Area 6,22,445.8977
KY,Silver,Rating Area 2,23,425.9833
KY,Silver,Rating Area 7,23,368.6044
KY,Silver,Rating Area 8,23,371.1022
KY,Silver,Rating Area 8,24,371.1022
KY,Silver,Rating Area 1,26,407.2133
KY,Silver,Rating Area 2,26,436.2066
KY,Silver,Rating Area 7,26,377.45
KY,Silver,Rating Area 8,26,380.0066
KY,Silver,Rating Area 3,27,379.1627
KY,Silver,Rating Area 4,27,385.2922
KY,Silver,Rating Area 3,28,393.2754
KY,Silver,Rating Area 4,28,399.6311
KY,Silver,Rating Area 5,29,405.8787
KY,Silver,Rating Area 6,29,498.9566
KY,Silver,Rating Area 3,30,410.64
KY,Silver,Rating Area 4,30,417.2788
KY,Silver,Rating Area 3,31,419.3227
KY,Silver,Rating Area 4,31,426.1011
KY,Silver,Rating Area 1,32,470.4466
KY,Silver,Rating Area 2,32,503.9366
KY,Silver,Rating Area 7,32,436.0555
KY,Silver,Rating Area 8,32,439.0111
KY,Silver,Rating Area 8,34,450.5155
KY,Silver,Rating Area 2,35,520.5533
KY,Silver,Rating Area 7,35,450.4311
OH,Expanded Bronze,Rating Area 5,21,283.41
OH,Expanded Bronze,Rating Area 6,21,320.2
OH,Expanded Bronze,Rating Area 10,22,375.38
OH,Expanded Bronze,Rating Area 12,22,293.14
OH,Expanded Bronze,Rating Area 17,22,374.4025
OH,Expanded Bronze,Rating Area 3,22,274.18
OH,Expanded Bronze,Rating Area 4,22,284.448
OH,Expanded Bronze,Rating Area 11,23,263.4733
OH,Expanded Bronze,Rating Area 14,23,296.8283
OH,Expanded Bronze,Rating Area 16,23,338.0318
OH,Expanded Bronze,Rating Area 5,23,283.41
OH,Expanded Bronze,Rating Area 11,24,263.4733
OH,Expanded Bronze,Rating Area 14,24,296.8283
OH,Expanded Bronze,Rating Area 5,24,283.41
OH,Expanded Bronze,Rating Area 6,24,320.2
OH,Expanded Bronze,Rating Area 1,25,280.89
OH,Expanded Bronze,Rating Area 13,25,323.9
OH,Expanded Bronze,Rating Area 2,25,374.12
OH,Expanded Bronze,Rating Area 7,25,301.16
OH,Expanded Bronze,Rating Area 10,26,384.3866
OH,Expanded Bronze,Rating Area 11,26,269.8
OH,Expanded Bronze,Rating Area 14,26,303.95
OH,Expanded Bronze,Rating Area 16,26,346.1406
OH,Expanded Bronze,Rating Area 9,26,288.55
OH,Expanded Bronze,Rating Area 13,27,338.09
OH,Expanded Bronze,Rating Area 15,27,331.5192
OH,Expanded Bronze,Rating Area 6,27,335.57
OH,Expanded Bronze,Rating Area 1,28,304.11
OH,Expanded Bronze,Rating Area 13,28,350.67
OH,Expanded Bronze,Rating Area 15,28,343.8557
OH,Expanded Bronze,Rating Area 12,29,328.02
OH,Expanded Bronze,Rating Area 17,29,418.955
OH,Expanded Bronze,Rating Area 8,29,331.2
OH,Expanded Bronze,Rating Area 1,30,317.545
OH,Expanded Bronze,Rating Area 13,30,366.16
OH,Expanded Bronze,Rating Area 15,30,359.0392
OH,Expanded Bronze,Rating Area 2,30,422.938
OH,Expanded Bronze,Rating Area 7,30,340.46
OH,Expanded Bronze,Rating Area 1,31,324.255
OH,Expanded Bronze,Rating Area 13,31,373.9
OH,Expanded Bronze,Rating Area 15,31,366.6321
OH,Expanded Bronze,Rating Area 11,32,311.6966
OH,Expanded Bronze,Rating Area 14,32,351.1433
OH,Expanded Bronze,Rating Area 16,32,399.8856
OH,Expanded Bronze,Rating Area 5,32,335.27
OH,Expanded Bronze,Rating Area 1,33,335.165
OH,Expanded Bronze,Rating Area 13,33,386.48
OH,Expanded Bronze,Rating Area 2,33,446.412
OH,Expanded Bronze,Rating Area 7,33,359.35
OH,Expanded Bronze,Rating Area 8,33,354.58
OH,Expanded Bronze,Rating Area 11,34,319.86
OH,Expanded Bronze,Rating Area 14,34,360.3433
OH,Expanded Bronze,Rating Area 5,34,344.06
OH,Expanded Bronze,Rating Area 6,34,388.7225
OH,Expanded Bronze,Rating Area 11,35,321.97
